         * c:\users\saisr\esim-workspace\ring_counter\ring_counter.cir
         Transient Analysis  Fri May 14 11:53:53  2021
--------------------------------------------------------------------------------
Index   time            clk             out1            out2            
--------------------------------------------------------------------------------
0	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	
1	1.000000e-007	0.000000e+000	0.000000e+000	0.000000e+000	
2	2.000000e-007	0.000000e+000	0.000000e+000	0.000000e+000	
3	4.000000e-007	0.000000e+000	0.000000e+000	0.000000e+000	
4	8.000000e-007	0.000000e+000	0.000000e+000	0.000000e+000	
5	1.600000e-006	0.000000e+000	0.000000e+000	0.000000e+000	
6	3.200000e-006	0.000000e+000	0.000000e+000	0.000000e+000	
7	6.400000e-006	0.000000e+000	0.000000e+000	0.000000e+000	
8	1.000000e-005	0.000000e+000	0.000000e+000	0.000000e+000	
9	1.064000e-005	6.400000e-001	0.000000e+000	0.000000e+000	
10	1.192000e-005	1.920000e+000	0.000000e+000	0.000000e+000	
11	1.192200e-005	1.922000e+000	0.000000e+000	0.000000e+000	
12	1.192210e-005	1.922100e+000	5.000000e-001	0.000000e+000	
13	1.192230e-005	1.922300e+000	1.500000e+000	0.000000e+000	
14	1.192270e-005	1.922700e+000	3.500000e+000	0.000000e+000	
15	1.192300e-005	1.923000e+000	5.000000e+000	0.000000e+000	
16	1.192308e-005	1.923080e+000	5.000000e+000	0.000000e+000	
17	1.192324e-005	1.923240e+000	5.000000e+000	0.000000e+000	
18	1.192356e-005	1.923560e+000	5.000000e+000	0.000000e+000	
19	1.192420e-005	1.924200e+000	5.000000e+000	0.000000e+000	
20	1.192548e-005	1.925480e+000	5.000000e+000	0.000000e+000	
21	1.192804e-005	1.928040e+000	5.000000e+000	0.000000e+000	
22	1.193316e-005	1.933160e+000	5.000000e+000	0.000000e+000	
23	1.194340e-005	1.943400e+000	5.000000e+000	0.000000e+000	
24	1.196388e-005	1.963880e+000	5.000000e+000	0.000000e+000	
25	1.200484e-005	2.004840e+000	5.000000e+000	0.000000e+000	
26	1.208676e-005	2.086760e+000	5.000000e+000	0.000000e+000	
27	1.225060e-005	2.250600e+000	5.000000e+000	0.000000e+000	
28	1.257828e-005	2.578280e+000	5.000000e+000	0.000000e+000	
29	1.323364e-005	3.233640e+000	5.000000e+000	0.000000e+000	
30	1.454436e-005	4.544360e+000	5.000000e+000	0.000000e+000	
31	1.716580e-005	7.165800e+000	5.000000e+000	0.000000e+000	
32	2.000000e-005	1.000000e+001	5.000000e+000	0.000000e+000	
33	2.052429e-005	1.000000e+001	5.000000e+000	0.000000e+000	
34	2.157286e-005	1.000000e+001	5.000000e+000	0.000000e+000	
35	2.367002e-005	1.000000e+001	5.000000e+000	0.000000e+000	
36	2.786432e-005	1.000000e+001	5.000000e+000	0.000000e+000	
37	3.625293e-005	1.000000e+001	5.000000e+000	0.000000e+000	
38	5.303014e-005	1.000000e+001	5.000000e+000	0.000000e+000	
39	8.658458e-005	1.000000e+001	5.000000e+000	0.000000e+000	
40	1.536934e-004	1.000000e+001	5.000000e+000	0.000000e+000	
41	2.879112e-004	1.000000e+001	5.000000e+000	0.000000e+000	
42	5.563466e-004	1.000000e+001	5.000000e+000	0.000000e+000	
43	1.020000e-003	1.000000e+001	5.000000e+000	0.000000e+000	
44	1.021000e-003	1.000000e+001	5.000000e+000	0.000000e+000	
45	1.023000e-003	1.000000e+001	5.000000e+000	0.000000e+000	
46	1.027000e-003	1.000000e+001	5.000000e+000	0.000000e+000	
47	1.030000e-003	1.000000e+001	5.000000e+000	0.000000e+000	
48	1.030002e-003	1.000000e+001	5.000000e+000	0.000000e+000	
49	1.030002e-003	1.000000e+001	4.500000e+000	5.000000e-001	
50	1.030002e-003	1.000000e+001	3.500000e+000	1.500000e+000	
51	1.030003e-003	1.000000e+001	1.500000e+000	3.500000e+000	
52	1.030003e-003	1.000000e+001	4.633804e-010	5.000000e+000	
53	1.030003e-003	1.000000e+001	0.000000e+000	5.000000e+000	
54	1.030003e-003	1.000000e+001	0.000000e+000	5.000000e+000	

Index   time            clk             out1            out2            
--------------------------------------------------------------------------------
55	1.030004e-003	1.000000e+001	0.000000e+000	5.000000e+000	
56	1.030004e-003	1.000000e+001	0.000000e+000	5.000000e+000	
57	1.030005e-003	1.000000e+001	0.000000e+000	5.000000e+000	
58	1.030008e-003	1.000000e+001	0.000000e+000	5.000000e+000	
59	1.030013e-003	1.000000e+001	0.000000e+000	5.000000e+000	
60	1.030023e-003	1.000000e+001	0.000000e+000	5.000000e+000	
61	1.030044e-003	1.000000e+001	0.000000e+000	5.000000e+000	
62	1.030085e-003	1.000000e+001	0.000000e+000	5.000000e+000	
63	1.030167e-003	1.000000e+001	0.000000e+000	5.000000e+000	
64	1.030331e-003	1.000000e+001	0.000000e+000	5.000000e+000	
65	1.030658e-003	1.000000e+001	0.000000e+000	5.000000e+000	
66	1.031314e-003	1.000000e+001	0.000000e+000	5.000000e+000	
67	1.032624e-003	1.000000e+001	0.000000e+000	5.000000e+000	
68	1.035246e-003	1.000000e+001	0.000000e+000	5.000000e+000	
69	1.040489e-003	1.000000e+001	0.000000e+000	5.000000e+000	
70	1.050974e-003	1.000000e+001	0.000000e+000	5.000000e+000	
71	1.071946e-003	1.000000e+001	0.000000e+000	5.000000e+000	
72	1.113889e-003	1.000000e+001	0.000000e+000	5.000000e+000	
73	1.197775e-003	1.000000e+001	0.000000e+000	5.000000e+000	
74	1.365547e-003	1.000000e+001	0.000000e+000	5.000000e+000	
